contractor,month,row,level,block,waste,CF2,CF3,cr-cf2,cr-cf3,cr-oxid,cr-sum,CF3-LP,OXID,ton,sum
Apadana,3,13,1300,E14512-1300A,27,66,0,2,0,0,2,0,0,7465,95
Apadana,3,14,1225,E14543-1225A,352,0,0,0,0,0,0,0,0,26400,352
Apadana,3,15,1285,E14508-1285A,709,0,0,0,0,0,0,0,0,53175,709
Apadana,3,16,1225,E14372-1225A,320,0,0,0,0,0,0,0,0,24000,320
Apadana,3,17,1300,E14545-1300A,136,0,0,0,0,0,0,0,0,10200,136
Apadana,3,18,1285,E14547-1285A,760,108,0,0,0,0,0,0,0,65640,868
Apadana,3,19,1240,E14549-1240A,105,0,0,0,0,0,0,0,0,7875,105
Apadana,3,20,1300,E14546-1300A,135,51,0,0,0,0,0,0,0,14205,186
Apadana,3,21,1240,E14548-1240A,322,0,0,0,0,0,0,0,0,24150,322
Apadana,3,22,1285,E14437-1285A,366,0,0,0,0,0,0,0,0,27450,366
Apadana,3,23,1300,EL776-1300A,57,19,0,0,0,0,0,0,0,5795,76
Apadana,3,24,1285,E14551-1285A,741,0,0,0,0,0,0,0,0,55575,741
Apadana,3,25,1285,E14550-1285A,446,4,0,1,0,0,1,0,0,33850,451
Apadana,3,26,1285,E14436-1285A,330,0,0,0,0,0,0,0,0,24750,330
Apadana,3,27,1285,E14576-1285,409,0,0,0,0,0,0,0,0,30675,409
Apadana,3,28,1240,E14558-1240A,12,0,0,0,0,0,0,0,0,900,12
Apadana,3,29,1225,E14552-1225A,60,0,0,0,0,0,0,0,0,4500,60
Apadana,3,30,1285,E14554-1285,395,258,0,21,0,0,21,1,0,52025,675
Apadana,3,31,1240,E14556-1240A,78,0,0,0,0,0,0,0,0,5850,78
Apadana,3,32,1270,E14592-1270A,48,0,0,0,0,0,0,0,0,3600,48
Apadana,3,33,1210,E14532-1210T,437,26,15,1,2,0,3,0,0,36295,481
Apadana,3,34,1285,E14555-1285A,283,0,0,0,0,0,0,0,0,21225,283
Apadana,3,35,1285,E14557-1285A,498,6,0,0,0,0,0,0,0,37830,504
Apadana,3,36,1285,E14591-1285A,429,8,0,0,0,0,0,0,0,32815,437
Apadana,3,37,1240,E14593-1240A,422,0,0,0,0,0,0,0,0,31650,422
Apadana,3,38,1285,E14440-1285A,116,0,0,0,0,0,0,0,0,8700,116
Apadana,3,39,1270,E14596-1270A,157,0,0,0,0,0,0,0,0,11775,157
Apadana,3,40,1270,E14560-1270A,123,0,0,0,0,0,0,0,0,9225,123
Apadana,3,41,1285,E14580-1285T,491,0,0,0,0,0,0,0,0,36825,491
Apadana,3,42,1285,E14594-1285A,318,0,0,0,0,0,0,0,0,23850,318
Apadana,3,43,1240,E14597-1240A,285,0,0,0,0,0,0,0,0,21375,285
Apadana,3,44,1270,E14598-1270A,298,0,0,0,0,0,0,0,0,22350,298
Apadana,3,45,1270,E14600-1270A,654,0,0,0,0,0,0,0,0,49050,654
Apadana,3,46,1285,E14595-1285A,251,4,0,0,0,0,0,0,0,19145,255
Apadana,3,47,1270,E14603-1270A,213,0,0,0,0,0,0,0,0,15975,213
Apadana,3,48,1285,E14601-1285A,427,53,0,10,0,0,10,0,0,37065,490
Apadana,3,49,1285,E14599-1285A,81,109,18,7,3,0,10,0,0,17035,218
Apadana,3,50,1270,E14604-1270A,459,5,0,0,0,0,0,0,0,34825,464
Apadana,3,51,1270,E14608-1270A,365,4,0,0,0,0,0,0,0,27695,369
Apadana,3,52,1270,E14606-1270A,456,0,0,0,0,0,0,0,0,34200,456
Apadana,3,53,1270,E14610-1270A,47,0,0,0,0,0,0,0,0,3525,47
Apadana,3,54,1270,E14607-1270A,332,1,0,0,0,0,0,0,0,24980,333
Apadana,3,55,1285,E14602-1285A,95,6,0,0,0,0,0,0,0,7605,101
Apadana,4,1,1495,East-dump,31,0,0,0,0,0,0,0,0,2325,31
Apadana,4,2,1450,West Dump,10,0,0,0,0,0,0,0,0,750,10
Apadana,4,3,1240,E14502-1240A,311,0,0,0,0,0,0,0,0,23325,311
Apadana,4,4,1210,E14532-1210T,125,5,3,0,0,0,0,0,0,10015,133
Apadana,4,5,1270,E14606-1270A,28,0,0,0,0,0,0,0,0,2100,28
Apadana,4,6,1270,E14607-1270A,156,0,0,0,0,0,0,0,0,11700,156
Apadana,4,7,1285,E14602-1285A,293,10,0,0,0,0,0,0,0,22775,303
Apadana,4,8,1270,E14609-1270A,439,2,0,0,0,0,0,0,0,33085,441
Apadana,4,9,1210,E14544-1210A,541,0,0,0,0,0,0,0,0,40575,541
Apadana,4,10,1270,E14647-1270A,293,20,0,0,0,0,0,0,0,23575,313
Apadana,4,11,1270,E14648-1270A,293,0,0,0,0,0,0,0,0,21975,293
Apadana,4,12,1270,E14649-1270A,146,52,0,0,0,0,0,0,0,15110,198
Apadana,4,13,1270,E14653-1270A,233,0,0,0,0,0,0,0,0,17475,233
Apadana,4,14,1255,E14652-1255A,67,0,0,0,0,0,0,0,0,5025,67
Apadana,4,15,1240,E14605-1240A,359,0,0,0,0,0,0,0,0,26925,359
Apadana,4,16,1210,E14553-1210A,380,0,0,0,0,0,0,0,0,28500,380
Apadana,4,17,1270,E14651-1270,136,0,0,0,0,0,0,0,0,10200,136
Apadana,4,18,1270,E14651-1270A,491,47,0,0,0,0,0,0,0,40585,538
Apadana,4,19,1285,E14665-1285T,96,0,0,0,0,0,0,0,0,7200,96
Apadana,4,20,1240,E14658-1240A,432,0,0,0,0,0,0,0,0,32400,432
Apadana,4,21,1240,E14657-1240A,430,0,0,0,0,0,0,0,0,32250,430
Apadana,4,22,1210,E14655-1210A,680,5,0,0,0,0,0,0,0,51400,685
Apadana,4,23,1270,E14650-1270A,268,21,3,0,0,0,0,0,0,22020,292
Apadana,4,24,1270,ٍE14654-1270A,267,1,0,0,0,0,0,0,0,20105,268
Apadana,4,25,1285,E14670-1285A,304,0,0,0,0,0,0,0,0,22800,304
Apadana,4,26,1240,E14659-1240A,414,0,0,0,0,0,0,0,0,31050,414
Apadana,4,27,1270,E14660-1270A,167,28,11,0,0,0,0,0,0,15645,206
Apadana,4,28,1210,E14656-1210A,648,0,0,0,0,0,0,0,0,48600,648
Apadana,4,29,1285,E14704-1285A,210,0,0,0,0,0,0,0,0,15750,210
Apadana,4,30,1270,E14703-1270A,135,4,0,0,0,0,0,0,0,10445,139
Apadana,4,31,1240,E14708-1240A,141,0,0,0,0,0,0,0,0,10575,141
Apadana,4,32,1240,E14707-1240A,211,0,0,0,0,0,0,0,0,15825,211
Apadana,4,33,1270,E14709-1270A,86,32,1,0,0,0,0,0,0,9090,119
Apadana,4,34,1270,E14705-1270A,344,1,0,0,0,0,0,0,0,25880,345
Apadana,4,35,1270,E14712-1270A,115,4,0,0,0,0,0,0,0,8945,119
Apadana,4,36,1270,E14706-1270A,308,2,0,0,0,0,0,0,0,23260,310
Apadana,4,37,1240,E14711-1240A,638,0,0,0,0,0,0,0,0,47850,638
Apadana,4,38,1270,E14710-1270A,350,16,0,0,0,0,0,0,0,27530,366
Apadana,4,39,1225,E14713-1225A,496,0,0,0,0,0,0,0,0,37200,496
Apadana,4,40,1225,E14514-1225A,94,0,0,0,0,0,0,0,0,7050,94
Apadana,4,41,1225,E14719-1225A,170,0,0,0,0,0,0,0,0,12750,170
Apadana,4,42,1240,E14752-1240A,286,0,0,0,0,0,0,0,0,21450,286
Apadana,4,43,1225,E14714-1225A,350,0,0,0,0,0,0,0,0,26250,350
Apadana,4,44,1225,E14718-1225A,393,0,0,0,0,0,0,0,0,29475,393
Apadana,4,45,1270,E14715-1270A,265,67,0,0,0,0,0,0,0,25235,332
Apadana,4,46,1270,E14720-1270A,155,0,0,0,0,0,0,0,0,11625,155
Apadana,4,47,1270,E14717-1270A,162,0,0,0,0,0,0,0,0,12150,162
Apadana,4,48,1270,E14716-1270A,198,0,0,0,0,0,0,0,0,14850,198
Apadana,4,49,1225,E14754-1225A,122,0,0,0,0,0,0,0,0,9150,122
Apadana,4,50,1225,E14753-1225A,91,0,0,0,0,0,0,0,0,6825,91
Apadana,4,51,1240,E14757-1240A,8,0,0,0,0,0,0,0,0,600,8
Apadana,4,52,1270,E14756-1270A,24,0,0,0,0,0,0,0,0,1800,24
Apadana,5,1,1495,East-dump,8,0,0,0,0,0,0,0,0,600,8
Apadana,5,2,1450,West Dump,16,0,0,0,0,0,0,0,0,1200,16
Apadana,5,3,1225,E14375-1225A,142,0,0,0,0,0,0,0,0,10650,142
Apadana,5,4,1240,E14538-1240A,392,82,0,0,0,0,0,0,0,35960,474
Apadana,5,5,1240,E14625-1240A,33,8,0,0,0,0,0,0,0,3115,41
Apadana,5,6,1225,E14713-1225A,183,0,0,0,0,0,0,0,0,13725,183
Apadana,5,7,1225,E14514-1225A,31,0,0,0,0,0,0,0,0,2325,31
Apadana,5,8,1240,E14752-1240A,138,0,0,0,0,0,0,0,0,10350,138
Apadana,5,9,1270,E14715-1270A,147,41,0,0,0,0,0,0,0,14305,188
Apadana,5,10,1270,E14720-1270A,71,0,0,0,0,0,0,0,0,5325,71
Apadana,5,11,1270,E14717-1270A,12,0,0,0,0,0,0,0,0,900,12
Apadana,5,12,1225,E14753-1225A,72,0,0,0,0,0,0,0,0,5400,72
Apadana,5,13,1240,E14757-1240A,319,0,0,0,0,0,0,0,0,23925,319
Apadana,5,14,1270,E14756-1270A,323,42,0,0,0,0,0,0,0,27585,365
Apadana,5,15,1255,E14758-1255A,178,0,0,0,0,0,0,0,0,13350,178
Apadana,5,16,1225,E14765-1225A,589,0,0,0,0,0,0,0,0,44175,589
Apadana,5,17,1195,E14750-1195A,755,0,0,0,0,0,0,0,0,56625,755
Apadana,5,18,1255,E14761-1255A,166,0,0,0,0,0,0,0,0,12450,166
Apadana,5,19,1255,E14759-1255A,346,0,0,0,0,0,0,0,0,25950,346
Apadana,5,20,1255,E14760-1255A,1348,0,0,0,0,0,0,0,0,101100,1348
Apadana,5,21,1225,E14764-1225A,375,0,0,0,0,0,0,0,0,28125,375
Apadana,5,22,1255,E14755-1255A,1143,0,0,0,0,0,0,0,0,85725,1143
Apadana,5,23,1225,E14767-1225A,196,0,0,0,0,0,0,0,0,14700,196
Apadana,5,24,1210,E14766-1210A,523,0,0,0,0,0,0,0,0,39225,523
Apadana,5,25,1255,E14762-1255A,298,0,0,0,0,0,0,0,0,22350,298
Apadana,5,26,1270,E14763-1270A,185,80,5,0,0,0,0,0,0,20675,270
Apadana,5,27,1255,E14770-1255A,269,0,0,0,0,0,0,0,0,20175,269
Apadana,5,28,1255,E14768-1255A,220,1,0,0,0,0,0,0,0,16580,221
Apadana,5,29,1255,E14794-1255A,248,0,0,0,0,0,0,0,0,18600,248
Apadana,5,30,1210,E14795-1210A,427,0,0,0,0,0,0,0,0,32025,427
Apadana,5,31,1255,E14798-1255A,424,2,0,0,0,0,0,0,0,31960,426
Apadana,5,32,1210,E14769-1210A,289,0,0,0,0,0,0,0,0,21675,289
Apadana,5,33,1240,E14797-1240A,212,0,0,0,0,0,0,0,0,15900,212
Apadana,5,34,1240,E14796-1240A,297,0,0,0,0,0,0,0,0,22275,297
Apadana,5,35,1210,E14800-1210A,181,0,0,0,0,0,0,0,0,13575,181
Apadana,5,36,1240,E14801-1240A,82,0,0,0,0,0,0,0,0,6150,82
Apadana,5,37,1255,E14803-1255A,263,0,0,0,0,0,0,0,0,19725,263
Apadana,5,38,1240,E14802-1240A,355,0,0,0,0,0,0,0,0,26625,355
Apadana,5,39,1210,E14804-1210A,367,4,0,0,0,0,0,0,0,27845,371
Apadana,5,40,1210,E14806-1210A,164,0,0,0,0,0,0,0,0,12300,164
Apadana,5,41,1210,E14807-1210A,53,0,0,0,0,0,0,0,0,3975,53
Apadana,5,42,1210,E14840-1210A,224,0,0,0,0,0,0,0,0,16800,224
Apadana,5,43,1255,E14799-1255A,288,0,0,0,0,0,0,0,0,21600,288
Apadana,5,44,1240,E14808-1240A,145,110,64,0,1,0,1,0,0,24875,320
Apadana,5,45,1240,E14843-1240A,86,2,0,0,0,0,0,0,0,6610,88
Apadana,6,1,1495,East-dump,41,0,0,0,0,0,0,0,0,3075,41
Apadana,6,2,1450,other-1450,12,0,0,0,0,0,0,0,0,900,12
Apadana,6,3,1510,other-1510,512,0,0,0,0,0,0,0,0,38400,512
Apadana,6,4,1450,West Dump,14,0,0,0,0,0,0,0,0,1050,14
Apadana,6,5,1270,other-1270A,1,0,0,0,0,0,0,0,0,75,1
Apadana,6,6,1210,E14656-1210A,283,0,0,0,0,0,0,0,0,21225,283
Apadana,6,7,1195,E14786-1195T,126,0,0,0,0,0,0,0,0,9450,126
Apadana,6,8,1210,E14806-1210A,88,0,0,1,0,0,1,0,0,6680,89
Apadana,6,9,1210,E14807-1210A,167,0,0,0,0,0,0,0,0,12525,167
Apadana,6,10,1210,E14840-1210A,251,0,0,0,0,0,0,0,0,18825,251
Apadana,6,11,1255,E14799-1255A,267,20,0,2,0,0,2,0,0,21785,289
Apadana,6,12,1240,E14808-1240A,54,52,0,0,0,0,0,0,0,8210,106
Apadana,6,13,1240,E14843-1240A,232,7,0,0,0,0,0,0,0,17960,239
Apadana,6,14,1210,E14842-1210A,216,24,0,0,0,0,0,0,0,18120,240
Apadana,6,15,1210,E14841-1210A,246,0,0,0,0,0,0,0,0,18450,246
Apadana,6,16,1210,E14810-1210A,556,4,0,0,2,0,2,0,0,42180,562
Apadana,6,17,1285,E14844-1285A,294,0,0,0,0,0,0,0,0,22050,294
Apadana,6,18,1195,E14805-1195A,178,100,271,101,158,0,259,0,0,63750,808
Apadana,6,19,1195,E14831-1195T,348,0,0,0,0,0,0,0,0,26100,348
Apadana,6,20,1285,E14845-1285A,140,0,0,0,0,0,0,0,0,10500,140
Apadana,6,21,1195,E14848-1195A,6,113,251,27,316,0,343,1,0,57090,714
Apadana,6,22,1285,E14847-1285A,208,0,0,0,0,0,0,0,0,15600,208
Apadana,6,23,1240,E14846-1240A,334,0,0,0,0,0,0,0,0,25050,334
Apadana,6,24,1240,E14850-1240A,170,0,0,0,0,0,0,0,0,12750,170
Apadana,6,25,1270,E14867-1270AS,40,0,0,0,0,0,0,0,0,3000,40
Apadana,6,26,1240,E14809-1240A,181,0,0,0,0,0,0,0,0,13575,181
Apadana,6,27,1195,E14856-1195A,72,0,0,0,0,0,0,0,0,5400,72
Apadana,6,28,1255,E14849-1255A,360,0,0,0,0,0,0,0,0,27000,360
Apadana,6,29,1195,E14852-1195A,348,0,0,0,0,0,0,0,0,26100,348
Apadana,6,30,1225,E14859-1225A,42,0,0,0,0,0,0,0,0,3150,42
Apadana,6,31,1195,E14851-1195A,536,0,0,0,0,0,0,0,0,40200,536
Apadana,6,32,1225,E14858-1225A,269,0,0,0,0,0,0,0,0,20175,269
Apadana,6,33,1240,E14857-1240A,706,2,0,0,0,0,0,0,0,53110,708
Apadana,6,34,1225,E14853-1225A,642,2,0,0,0,0,0,0,0,48310,644
Apadana,6,35,1225,E14855-1225A,145,0,3,0,0,0,0,0,0,11115,148
Apadana,6,36,1225,E14854-1225A,80,0,0,0,0,0,0,0,0,6000,80
Apadana,6,37,1195,E14896-1195A,315,41,0,0,0,0,0,0,0,26905,356
Apadana,6,38,1195,E14895-1195A,188,87,57,58,161,0,219,0,0,43140,551
Apadana,6,39,1240,E14860-1240A,1009,0,0,0,0,0,0,0,0,75675,1009
Apadana,6,40,1195,E14894-1195A,383,10,5,1,5,0,6,0,0,30405,404
Apadana,6,41,1195,E14897-1195A,215,0,0,0,1,0,1,0,0,16205,216
Apadana,6,42,1195,E14897-1195,100,0,0,0,0,0,0,0,0,7500,100
Apadana,6,43,1195,E14898-1195A,198,27,0,0,0,0,0,0,0,17010,225
Apadana,6,44,1195,E14899-1195A,5,49,169,0,174,0,174,0,0,31735,397
Apadana,6,45,1270,E14875-1270A,79,0,0,0,0,0,0,0,0,5925,79
Apadana,7,1,1495,East-dump,38,0,0,0,0,0,0,0,0,2850,38
Apadana,7,2,1450,Ribar-Depo,4,0,0,0,0,0,0,0,0,300,4
Apadana,7,3,1510,other-1510,13,0,0,0,0,0,0,0,0,975,13
Apadana,7,4,1495,other-1495,8,0,0,0,0,0,0,0,0,600,8
Apadana,7,5,1345,other-1345A,88,1,0,0,0,0,0,0,0,6680,89
Apadana,7,6,1450,West Dump,2,0,0,0,0,0,0,0,0,150,2
Apadana,7,7,1510,E14994-1510A,461,0,0,0,0,0,0,0,0,34575,461
Apadana,7,8,1210,E14656-1210A,36,0,0,0,0,0,0,0,0,2700,36
Apadana,7,9,1225,E14514-1225A,428,12,0,0,0,0,0,0,0,33060,440
Apadana,7,10,1225,E14719-1225A,156,0,0,0,0,0,0,0,0,11700,156
Apadana,7,11,1225,E14859-1225A,250,0,0,0,0,0,0,0,0,18750,250
Apadana,7,12,1225,E14858-1225A,162,0,0,0,0,0,0,0,0,12150,162
Apadana,7,13,1225,E14855-1225A,390,0,0,0,0,0,0,0,0,29250,390
Apadana,7,14,1225,E14854-1225A,504,0,0,0,0,0,0,0,0,37800,504
Apadana,7,15,1195,E14895-1195A,157,0,0,0,0,0,0,0,0,11775,157
Apadana,7,16,1195,E14894-1195A,108,0,0,0,0,0,0,0,0,8100,108
Apadana,7,17,1195,E14899-1195A,1,0,0,0,0,0,0,0,0,75,1
Apadana,7,18,1270,E14875-1270A,401,0,0,0,0,0,0,0,0,30075,401
Apadana,7,19,1510,E14908-1510A,246,0,0,0,0,0,0,0,0,18450,246
Apadana,7,20,1510,E14907-1510A,299,0,0,0,0,0,0,0,0,22425,299
Apadana,7,21,1270,E14861-1270T,386,1,0,0,0,0,0,0,0,29030,387
Apadana,7,22,1225,E14909-1225A,443,0,0,0,0,0,0,0,0,33225,443
Apadana,7,23,1510,E14946-1510A,559,0,0,0,0,0,0,0,0,41925,559
Apadana,7,24,1225,E14900-1225A,440,0,0,0,0,0,0,0,0,33000,440
Apadana,7,25,1225,E14945-1225A,201,2,0,1,0,0,1,0,0,15315,204
Apadana,7,26,1510,E14906-1510A,342,0,0,0,0,0,0,0,0,25650,342
Apadana,7,27,1240,E14948-1240A,180,0,0,0,0,0,0,0,0,13500,180
Apadana,7,28,1510,other-1510A,50,0,0,0,0,0,0,0,0,3750,50
Apadana,7,29,1225,E14910-1225A,132,0,0,0,0,0,0,0,0,9900,132
Apadana,7,30,1240,E14952-1240A,341,0,0,0,0,0,0,0,0,25575,341
Apadana,7,31,1225,E14892-1225A,805,0,0,0,0,0,0,0,0,60375,805
Apadana,7,32,1240,E14949-1240A,100,0,0,0,0,0,0,0,0,7500,100
Apadana,7,33,1510,E14950-1510A,270,0,0,0,0,0,0,0,0,20250,270
Apadana,7,34,1510,E14955-1510A,322,0,0,0,0,0,0,0,0,24150,322
Apadana,7,35,1510,E14951-1510A,196,0,0,0,0,0,0,0,0,14700,196
Apadana,7,36,1240,E14954-1240A,391,0,0,0,0,0,0,0,0,29325,391
Apadana,7,37,1510,EL826-1510A,109,0,0,0,0,0,0,0,0,8175,109
Apadana,7,38,1240,E14956-1240A,469,0,0,0,0,0,0,0,0,35175,469
Apadana,7,39,1225,E14690-1225A,422,0,0,0,0,0,0,0,0,31650,422
Apadana,7,40,1510,E14989-1510A,231,0,0,0,0,0,0,0,0,17325,231
Apadana,7,41,1510,E14991-1510A,177,0,0,0,0,0,0,0,0,13275,177
Apadana,7,42,1225,E14959-1225A,623,0,0,0,0,0,0,0,0,46725,623
Apadana,7,43,1510,E14990-1510A,278,0,0,0,0,0,0,0,0,20850,278
Apadana,7,44,1240,E14957-1240A,149,0,0,0,0,0,0,0,0,11175,149
Apadana,7,45,1510,E14960-1510A,11,0,0,0,0,0,0,0,0,825,11
Apadana,7,46,1225,E14993-1225A,336,5,0,0,0,0,0,0,0,25600,341
Apadana,7,47,1255,E14982-1255T,163,0,0,0,0,0,0,0,0,12225,163
Apadana,7,48,1255,E15011-1255A,449,5,0,0,0,0,0,0,0,34075,454
Apadana,7,49,1225,E14995-1225A,345,0,0,0,0,0,0,0,0,25875,345
Apadana,7,50,1510,E14992-1510A,261,0,0,0,0,0,0,0,0,19575,261
Apadana,7,51,1510,E14998-1510A,262,0,0,0,0,0,0,0,0,19650,262
Apadana,7,52,1225,E14958-1225A,308,0,0,0,0,0,0,0,0,23100,308
Apadana,7,53,1240,E15003-1240A,91,0,0,0,0,0,0,0,0,6825,91
Apadana,7,54,1510,E14999-1510A,312,0,0,0,0,0,0,0,0,23400,312
Apadana,7,55,1240,E15001-1240A,255,0,0,0,0,0,0,0,0,19125,255
Apadana,7,56,1225,E15002-1225A,236,0,0,0,0,0,0,0,0,17700,236
Apadana,7,57,1255,E14944-1255M,3,0,0,0,0,0,0,0,0,225,3
Apadana,8,1,1495,East-dump,26,0,0,0,0,0,0,0,0,1950,26
Apadana,8,2,1495,other-1495,64,0,0,0,0,0,0,0,0,4800,64
Apadana,8,3,1345,other-1345A,1,0,0,0,0,0,0,0,0,75,1
Apadana,8,4,1450,West Dump,2,0,0,0,0,0,0,0,0,150,2
Apadana,8,5,1225,E13344-1225A,53,0,0,0,0,0,0,0,0,3975,53
Apadana,8,6,1285,E14844-1285A,5,0,0,0,0,0,0,0,0,375,5
Apadana,8,7,1285,E14845-1285A,225,0,0,0,0,0,0,0,0,16875,225
Apadana,8,8,1510,E14950-1510A,32,0,0,0,0,0,0,0,0,2400,32
Apadana,8,9,1255,E14978-1255T,625,7,0,0,0,0,0,0,0,47435,632
Apadana,8,10,1255,E14973-1255T,251,0,0,0,0,0,0,0,0,18825,251
Apadana,8,11,1510,E14992-1510A,39,0,0,0,0,0,0,0,0,2925,39
Apadana,8,12,1225,E14958-1225A,182,0,0,0,0,0,0,0,0,13650,182
Apadana,8,13,1510,E14999-1510A,93,0,0,0,0,0,0,0,0,6975,93
Apadana,8,14,1225,E15002-1225A,215,0,0,0,0,0,0,0,0,16125,215
Apadana,8,15,1255,E14944-1255M,128,15,0,0,0,0,0,0,0,10800,143
Apadana,8,16,1510,E15005-1510A,351,0,0,0,0,0,0,0,0,26325,351
Apadana,8,17,1225,E15004-1225A,31,0,0,0,0,0,0,0,0,2325,31
Apadana,8,18,1210,E15009-1210A,265,37,0,0,0,0,0,0,0,22835,302
Apadana,8,19,1255,E15039-1255A,111,0,0,0,0,0,0,0,0,8325,111
Apadana,8,20,1225,E15045-1225A,118,0,0,0,0,0,0,0,0,8850,118
Apadana,8,21,1210,E15010-1210A,354,43,0,0,0,0,0,0,0,29990,397
Apadana,8,22,1480,E15061-1480A,231,7,0,0,0,0,0,0,0,17885,238
Apadana,8,23,1240,E15042-1240A,108,0,0,0,0,0,0,0,0,8100,108
Apadana,8,24,1510,E15006-1510A,235,0,0,0,0,0,0,0,0,17625,235
Apadana,8,25,1480,E14975-1480A,768,0,0,0,0,0,0,0,0,57600,768
Apadana,8,26,1210,E15046-1210A,224,1,0,0,0,0,0,0,0,16880,225
Apadana,8,27,1210,E15052-1210A,302,0,0,0,0,0,0,0,0,22650,302
Apadana,8,28,1210,E15040-1210A,609,0,0,0,0,0,0,0,0,45675,609
Apadana,8,29,1225,E15049-1225A,366,0,0,0,0,0,0,0,0,27450,366
Apadana,8,30,1225,E15054-1225A,119,0,0,0,0,0,0,0,0,8925,119
Apadana,8,31,1210,E15048-1210A,228,0,0,0,0,0,0,0,0,17100,228
Apadana,8,32,1210,E15007-1210A,406,0,0,0,0,0,0,0,0,30450,406
Apadana,8,33,1480,E15051-1480A,743,0,0,0,0,0,0,0,0,55725,743
Apadana,8,34,1225,E15060-1225A,407,0,0,0,0,0,0,0,0,30525,407
Apadana,8,35,1210,E15047-1210A,409,0,0,0,0,0,0,0,0,30675,409
Apadana,8,36,1480,E14965-1480A,544,0,0,0,0,0,0,0,0,40800,544
Apadana,8,37,1480,E15073-1480A,769,0,0,0,0,0,0,0,0,57675,769
Apadana,8,38,1210,E15059-1210A,331,0,0,0,0,0,0,0,0,24825,331
Apadana,8,39,1480,E15078-1480A,24,0,0,0,0,0,0,0,0,1800,24
Apadana,8,40,1210,E15080-1210A,322,1,0,0,0,0,0,0,0,24230,323
Apadana,8,41,1225,E15075-1225A,87,0,0,0,0,0,0,0,0,6525,87
Apadana,8,42,1480,E15076-1480A,158,0,0,0,0,0,0,0,0,11850,158
Apadana,8,43,1210,E15008-1210A,404,1,0,0,0,0,0,0,0,30380,405
Apadana,8,44,1210,E15057-1210A,370,0,0,0,0,0,0,0,0,27750,370
Apadana,8,45,1480,E15081-1480A,405,0,0,0,0,0,0,0,0,30375,405
Apadana,8,46,1210,E15079-1210A,221,0,0,0,0,0,0,0,0,16575,221
Apadana,8,47,1225,E15083-1225A,100,0,0,0,0,0,0,0,0,7500,100
Apadana,8,48,1210,E15041-1210A,311,0,0,0,0,0,0,0,0,23325,311
Apadana,8,49,1480,E15085-1480A,161,0,0,0,0,0,0,0,0,12075,161
Apadana,8,50,1480,E15084-1480A,247,0,0,0,0,0,0,0,0,18525,247
Apadana,8,51,1210,E15058-1210A,297,1,0,0,0,0,0,0,0,22355,298
Apadana,8,52,1480,E15090-1480A,237,0,0,0,0,0,0,0,0,17775,237
Apadana,8,53,1480,E15088-1480A,217,0,0,0,0,0,0,0,0,16275,217
Apadana,8,54,1210,E15055-1210A,327,0,0,0,0,0,0,0,0,24525,327
Apadana,8,55,1480,E15089-1480A,108,0,0,0,0,0,0,0,0,8100,108
Apadana,9,1,1495,East-dump,17,0,0,0,0,0,0,0,0,1275,17
Apadana,9,2,1255,E14968-1255T,23,12,0,0,0,0,0,0,0,2685,35
Apadana,9,3,1255,E14973-1255T,384,0,0,0,0,0,0,0,0,28800,384
Apadana,9,4,1225,E15045-1225A,14,0,0,0,0,0,0,0,0,1050,14
Apadana,9,5,1480,E15061-1480A,470,0,0,0,0,0,0,0,0,35250,470
Apadana,9,6,1480,E14975-1480A,241,0,0,0,0,0,0,0,0,18075,241
Apadana,9,7,1210,E15057-1210A,55,0,0,0,0,0,0,0,0,4125,55
Apadana,9,8,1210,E15079-1210A,11,0,0,0,0,0,0,0,0,825,11
Apadana,9,9,1210,E15058-1210A,6,0,0,0,0,0,0,0,0,450,6
Apadana,9,10,1480,E15090-1480A,226,0,0,0,0,0,0,0,0,16950,226
Apadana,9,11,1210,E15055-1210A,14,0,0,0,0,0,0,0,0,1050,14
Apadana,9,12,1480,E15089-1480A,578,0,0,0,0,0,0,0,0,43350,578
Apadana,9,13,1210,E15056-1210A,413,0,0,0,0,0,0,0,0,30975,413
Apadana,9,14,1195,E15130-1195A,190,9,0,0,0,0,0,0,0,14970,199
Apadana,9,15,1480,E15132-1480A,216,0,0,0,0,0,0,0,0,16200,216
Apadana,9,16,1195,E15131-1195A,127,81,24,0,0,0,0,0,0,17925,232
Apadana,9,17,1210,E15133-1210A,332,0,0,0,0,0,0,0,0,24900,332
Apadana,9,18,1480,E15134-1480A,237,0,0,0,0,0,0,0,0,17775,237
Apadana,9,19,1195,E15086-1195A,135,10,0,0,0,0,0,0,0,10925,145
Apadana,9,20,1195,E15138-1195A,622,6,1,0,0,0,0,0,0,47210,629
Apadana,9,21,1225,E15136-1225A,152,0,0,0,0,0,0,0,0,11400,152
Apadana,9,22,1480,E15137-1480A,385,0,0,0,0,0,0,0,0,28875,385
Apadana,9,23,1210,E15135-1210A,826,0,0,0,0,0,0,0,0,61950,826
Apadana,9,24,1480,E15128-1480A,210,0,0,0,0,0,0,0,0,15750,210
Apadana,9,25,1195,E15087-1195A,731,0,0,0,0,0,0,0,0,54825,731
Apadana,9,26,1480,E15140-1480A,116,0,0,0,0,0,0,0,0,8700,116
Apadana,9,27,1195,E15166-1195A,19,0,0,0,0,0,0,0,0,1425,19
Apadana,9,28,1195,E15139-1195A,445,0,0,0,0,0,0,0,0,33375,445
